date,open,high,low,close,volume,outstanding_share,turnover
1997-01-22,66.02,68.56,66.0,66.92,908600.0,42000000.0,0.021633333333333334
1997-01-23,66.96,67.5,66.02,67.04,865600.0,42000000.0,0.02060952380952381
1997-01-24,66.6,66.98,66.02,66.4,488200.0,42000000.0,0.011623809523809524
1997-01-27,66.5,69.18,66.0,68.36,1208400.0,42000000.0,0.028771428571428573
1997-01-28,69.0,69.0,67.3,67.4,590700.0,42000000.0,0.014064285714285715
1997-01-29,67.5,67.5,66.66,66.86,443300.0,42000000.0,0.010554761904761905
1997-01-30,67.0,67.2,66.4,66.72,609400.0,42000000.0,0.014509523809523809
1997-01-31,66.76,68.6,66.76,67.3,690300.0,42000000.0,0.016435714285714286
1997-02-17,67.4,69.0,67.4,67.96,595600.0,42000000.0,0.014180952380952381
1997-02-18,67.6,67.92,61.12,61.12,1179700.0,42000000.0,0.02808809523809524
1997-02-19,61.32,65.0,61.3,64.52,764400.0,42000000.0,0.0182
1997-02-20,58.06,63.9,58.06,62.44,2034400.0,42000000.0,0.04843809523809524
1997-02-21,63.82,64.0,62.5,63.42,705100.0,42000000.0,0.016788095238095237
1997-02-24,63.6,63.6,62.2,62.8,728600.0,42000000.0,0.01734761904761905
1997-02-25,63.0,64.32,62.8,63.2,559000.0,42000000.0,0.01330952380952381
1997-02-26,63.0,66.0,62.8,65.4,852700.0,42000000.0,0.020302380952380954
1997-02-27,66.0,67.0,65.4,65.76,1069700.0,42000000.0,0.02546904761904762
1997-02-28,65.76,66.36,64.9,66.0,800500.0,42000000.0,0.01905952380952381
1997-03-03,66.8,70.0,66.18,69.9,2519100.0,42000000.0,0.05997857142857143
1997-03-04,70.0,71.0,68.2,69.06,1407100.0,42000000.0,0.03350238095238095
1997-03-05,68.6,69.0,66.9,66.96,822900.0,42000000.0,0.019592857142857144
1997-03-06,65.96,67.9,65.6,67.2,482000.0,42000000.0,0.011476190476190477
1997-03-07,67.6,68.0,66.56,67.1,624400.0,42000000.0,0.014866666666666667
1997-03-10,67.2,69.8,67.0,68.0,833500.0,42000000.0,0.019845238095238096
1997-03-11,68.2,69.6,68.0,68.8,1140100.0,42000000.0,0.027145238095238094
1997-03-12,68.8,75.7,68.76,75.7,5970900.0,42000000.0,0.14216428571428572
1997-03-13,79.6,82.0,77.76,78.44,6607200.0,42000000.0,0.1573142857142857
1997-03-14,78.0,78.5,75.0,78.44,2931600.0,42000000.0,0.0698
1997-03-17,80.0,82.0,79.0,79.9,3049200.0,42000000.0,0.0726
1997-03-18,80.4,81.0,77.2,78.8,2178400.0,42000000.0,0.051866666666666665
1997-03-19,78.8,78.82,77.2,78.1,1302100.0,42000000.0,0.03100238095238095
1997-03-20,78.4,78.6,75.22,75.6,1283100.0,42000000.0,0.03055
1997-03-21,74.4,81.0,74.0,78.6,1891900.0,42000000.0,0.045045238095238097
1997-03-24,80.78,84.0,78.7,83.96,3792500.0,42000000.0,0.09029761904761904
1997-03-25,85.0,85.0,80.4,82.0,2784000.0,42000000.0,0.06628571428571428
1997-03-26,81.8,82.0,80.0,80.78,1493600.0,42000000.0,0.03556190476190476
1997-03-27,80.6,84.0,79.8,81.22,2203300.0,42000000.0,0.05245952380952381
1997-03-28,80.22,81.68,80.0,80.12,1128800.0,42000000.0,0.026876190476190477
1997-03-31,80.0,82.96,80.0,80.8,1071400.0,42000000.0,0.02550952380952381
1997-04-01,81.0,81.56,80.0,80.4,932100.0,42000000.0,0.022192857142857143
1997-04-02,80.06,82.0,80.06,80.36,896400.0,42000000.0,0.021342857142857143
1997-04-03,80.2,81.2,79.2,80.5,847100.0,42000000.0,0.020169047619047618
1997-04-04,81.0,84.6,81.0,82.9,2657600.0,42000000.0,0.06327619047619047
1997-04-07,84.6,91.3,84.0,91.3,4776200.0,42000000.0,0.11371904761904762
1997-04-08,92.0,92.6,87.0,87.08,2774400.0,42000000.0,0.06605714285714286
1997-04-09,86.6,88.5,86.0,87.9,1558200.0,42000000.0,0.0371
1997-04-10,88.0,88.0,85.0,85.08,1697600.0,42000000.0,0.04041904761904762
1997-04-11,84.0,84.0,81.6,82.56,1961100.0,42000000.0,0.04669285714285714
1997-04-14,82.22,84.8,82.22,82.56,963100.0,42000000.0,0.02293095238095238
1997-04-15,82.4,83.0,81.76,81.96,880300.0,42000000.0,0.02095952380952381
1997-04-16,82.26,84.0,81.6,82.5,968900.0,42000000.0,0.023069047619047617
1997-04-17,82.8,83.0,82.0,82.2,695500.0,42000000.0,0.01655952380952381
1997-04-18,82.2,82.56,80.5,81.3,1143000.0,42000000.0,0.027214285714285715
1997-04-21,80.98,83.8,80.7,82.3,1543900.0,42000000.0,0.03675952380952381
1997-04-22,83.0,83.0,81.9,82.3,975400.0,42000000.0,0.023223809523809525
1997-04-23,82.3,88.0,81.6,85.2,2504600.0,42000000.0,0.05963333333333334
1997-04-24,85.2,87.98,83.0,86.6,2516500.0,42000000.0,0.05991666666666667
1997-04-25,87.2,91.6,87.0,88.8,3868800.0,42000000.0,0.09211428571428572
1997-04-28,80.0,90.0,79.9,82.98,3825500.0,42000000.0,0.09108333333333334
1997-04-29,82.0,83.6,79.6,80.62,3039600.0,42000000.0,0.07237142857142857
1997-04-30,80.4,83.1,79.76,82.1,1562600.0,42000000.0,0.03720476190476191
1997-05-05,82.56,86.0,82.4,84.5,2228900.0,42000000.0,0.05306904761904762
1997-05-06,85.0,89.2,85.0,88.2,3606700.0,42000000.0,0.08587380952380952
1997-05-07,88.96,97.04,88.8,97.04,4818100.0,42000000.0,0.11471666666666666
1997-05-08,100.0,106.74,91.0,93.0,6868700.0,42000000.0,0.16354047619047618
1997-05-09,91.6,100.56,91.2,99.96,4962900.0,42000000.0,0.11816428571428571
1997-05-12,102.0,106.0,96.0,97.6,3479900.0,42000000.0,0.0828547619047619
1997-05-13,97.0,98.0,92.0,94.08,2398100.0,42000000.0,0.05709761904761905
1997-05-14,94.0,94.4,88.0,89.26,1942600.0,42000000.0,0.046252380952380955
1997-05-15,88.0,92.2,86.6,91.76,1515100.0,42000000.0,0.03607380952380952
1997-05-16,88.0,89.8,82.52,82.58,2092100.0,42000000.0,0.04981190476190476
1997-05-19,82.0,86.0,82.0,85.02,1069500.0,42000000.0,0.025464285714285714
1997-05-20,86.0,90.54,86.0,89.6,2012500.0,42000000.0,0.04791666666666667
1997-05-21,89.72,90.6,85.7,86.4,1295100.0,42000000.0,0.030835714285714286
1997-05-22,77.76,84.0,77.76,79.18,2331500.0,42000000.0,0.05551190476190476
1997-05-23,79.18,83.32,79.18,82.66,1336900.0,42000000.0,0.03183095238095238
1997-05-26,84.0,85.2,80.0,83.5,955800.0,42000000.0,0.022757142857142858
1997-05-27,84.6,85.0,83.12,83.76,778700.0,42000000.0,0.01854047619047619
1997-05-28,83.8,85.3,83.4,83.58,750800.0,42000000.0,0.017876190476190476
1997-05-30,82.2,84.4,80.2,83.26,443300.0,42000000.0,0.010554761904761905
1997-06-02,84.0,85.0,83.52,84.84,1032300.0,42000000.0,0.02457857142857143
1997-06-03,85.04,85.76,83.0,83.44,911500.0,42000000.0,0.021702380952380952
1997-06-04,83.2,84.96,82.4,84.0,685900.0,42000000.0,0.01633095238095238
1997-06-05,84.6,87.6,84.4,85.32,1022700.0,42000000.0,0.02435
1997-06-06,77.6,83.0,77.6,80.08,1472100.0,42000000.0,0.03505
1997-06-09,81.0,81.4,79.0,79.56,459000.0,42000000.0,0.010928571428571428
1997-06-10,79.96,80.0,77.36,77.76,457600.0,42000000.0,0.010895238095238095
1997-06-11,77.2,77.2,71.9,73.74,805600.0,42000000.0,0.019180952380952382
1997-06-12,75.1,76.0,74.2,74.8,379900.0,42000000.0,0.009045238095238096
1997-06-13,72.0,76.54,71.0,76.48,654200.0,42000000.0,0.015576190476190476
1997-06-16,78.4,79.78,78.0,79.32,470500.0,42000000.0,0.011202380952380953
1997-06-17,79.36,80.0,77.3,77.76,374700.0,42000000.0,0.008921428571428571
1997-06-18,79.0,79.2,76.76,76.9,235000.0,42000000.0,0.005595238095238095
1997-06-19,78.0,78.0,75.8,76.42,292300.0,42000000.0,0.0069595238095238095
1997-06-20,78.0,82.0,77.0,81.62,755100.0,42000000.0,0.017978571428571427
1997-06-23,83.6,87.3,80.4,83.18,1417800.0,42000000.0,0.03375714285714286
1997-06-24,83.9,85.0,83.32,84.1,531400.0,42000000.0,0.012652380952380953
1997-06-25,84.6,85.0,82.0,83.4,601800.0,42000000.0,0.014328571428571428
1997-06-26,83.4,84.0,82.02,83.56,666000.0,42000000.0,0.015857142857142858
1997-06-27,84.0,89.36,84.0,86.52,2628500.0,42000000.0,0.06258333333333334
1997-07-02,88.58,89.96,80.4,86.44,1253500.0,42000000.0,0.029845238095238095
1997-07-03,87.0,87.0,83.0,83.56,781000.0,42000000.0,0.018595238095238095
1997-07-04,82.0,84.0,80.82,83.12,589400.0,42000000.0,0.014033333333333333
1997-07-07,83.0,84.8,77.2,78.2,659400.0,42000000.0,0.0157
1997-07-08,78.0,81.0,76.2,80.1,644900.0,42000000.0,0.015354761904761904
1997-07-09,82.0,82.0,79.8,80.96,360500.0,42000000.0,0.008583333333333333
1997-07-10,80.2,82.76,80.0,80.16,324100.0,42000000.0,0.007716666666666667
1997-07-11,80.1,83.2,80.0,82.94,455000.0,42000000.0,0.010833333333333334
1997-07-14,84.22,87.0,84.0,84.94,696700.0,42000000.0,0.01658809523809524
1997-07-15,86.98,86.98,84.36,85.22,529800.0,42000000.0,0.012614285714285715
1997-07-16,85.0,86.2,84.2,84.48,361100.0,42000000.0,0.008597619047619048
1997-07-17,84.6,86.0,84.0,84.58,448000.0,42000000.0,0.010666666666666666
1997-07-18,84.84,85.6,84.56,85.3,408600.0,42000000.0,0.009728571428571428
1997-07-21,85.6,86.0,83.22,83.72,370000.0,42000000.0,0.008809523809523809
1997-07-22,84.6,84.6,81.0,83.8,300100.0,42000000.0,0.007145238095238095
1997-07-23,84.5,85.2,83.0,83.44,358800.0,42000000.0,0.008542857142857144
1997-07-24,81.22,83.0,80.4,81.4,264200.0,42000000.0,0.00629047619047619
1997-07-25,80.58,81.96,80.4,81.12,356600.0,42000000.0,0.00849047619047619
1997-07-28,81.0,81.0,78.0,79.08,507800.0,42000000.0,0.01209047619047619
1997-07-29,78.2,80.0,77.0,78.8,230900.0,42000000.0,0.005497619047619047
1997-07-30,79.98,79.98,78.78,79.2,217900.0,42000000.0,0.005188095238095238
1997-07-31,79.2,80.6,79.2,79.74,183200.0,42000000.0,0.004361904761904762
1997-08-01,80.0,80.6,79.2,79.2,183500.0,42000000.0,0.004369047619047619
1997-08-04,81.5,84.4,80.2,81.0,279000.0,42000000.0,0.006642857142857143
1997-08-05,83.0,83.0,80.7,80.94,202100.0,42000000.0,0.004811904761904762
1997-08-06,80.8,81.0,76.0,77.6,209300.0,42000000.0,0.0049833333333333335
1997-08-07,77.18,79.2,77.1,78.28,264700.0,42000000.0,0.0063023809523809525
1997-08-08,79.96,81.0,79.1,80.2,386300.0,42000000.0,0.009197619047619048
1997-08-11,80.82,81.6,79.0,79.2,323100.0,42000000.0,0.007692857142857143
1997-08-12,78.0,78.4,76.0,76.0,301700.0,42000000.0,0.007183333333333333
1997-08-13,75.02,76.4,72.0,72.76,287800.0,42000000.0,0.006852380952380953
1997-08-14,72.2,77.0,72.0,76.68,296400.0,42000000.0,0.007057142857142857
1997-08-15,77.0,77.0,74.02,74.8,154400.0,42000000.0,0.003676190476190476
1997-08-18,74.4,74.4,73.0,73.6,173200.0,42000000.0,0.0041238095238095235
1997-08-19,74.4,74.4,73.0,73.4,105500.0,42000000.0,0.002511904761904762
1997-08-20,73.3,74.0,73.0,73.28,165900.0,42000000.0,0.00395
1997-08-21,73.0,76.96,72.8,75.84,314900.0,42000000.0,0.007497619047619047
1997-08-22,83.4,83.4,79.0,80.0,1432600.0,42000000.0,0.03410952380952381
1997-08-25,80.08,80.8,77.64,78.1,731500.0,42000000.0,0.017416666666666667
1997-08-26,78.08,80.0,77.88,78.66,398200.0,42000000.0,0.009480952380952382
1997-08-27,78.64,78.7,77.7,77.94,272400.0,42000000.0,0.006485714285714286
1997-08-28,77.86,77.94,76.6,76.94,311700.0,42000000.0,0.007421428571428571
1997-08-29,76.8,78.36,76.4,76.8,278200.0,42000000.0,0.006623809523809524
1997-09-01,76.6,78.1,76.0,76.62,223600.0,42000000.0,0.005323809523809524
1997-09-02,76.2,78.0,76.2,77.0,172600.0,42000000.0,0.0041095238095238094
1997-09-03,76.8,78.3,76.8,78.2,236100.0,42000000.0,0.0056214285714285715
1997-09-04,78.76,78.76,77.58,77.62,235900.0,42000000.0,0.0056166666666666665
1997-09-05,77.0,77.82,76.6,76.76,196900.0,42000000.0,0.004688095238095238
1997-09-08,76.8,77.1,75.6,75.9,380400.0,42000000.0,0.009057142857142857
1997-09-09,75.92,76.4,75.5,75.5,154300.0,42000000.0,0.0036738095238095236
1997-09-10,75.5,75.5,74.5,74.72,237700.0,42000000.0,0.00565952380952381
1997-09-11,74.72,78.2,74.72,76.22,377000.0,42000000.0,0.008976190476190476
1997-09-12,77.9,77.9,75.16,75.2,136200.0,42000000.0,0.003242857142857143
1997-09-15,75.2,75.2,73.6,73.7,178500.0,42000000.0,0.00425
1997-09-16,74.0,74.5,73.22,73.8,113400.0,42000000.0,0.0027
1997-09-17,74.0,74.26,73.0,73.74,122800.0,42000000.0,0.002923809523809524
1997-09-18,73.8,74.2,73.24,73.62,81400.0,42000000.0,0.0019380952380952381
1997-09-19,74.0,76.04,73.6,74.2,105500.0,42000000.0,0.002511904761904762
1997-09-23,68.0,69.02,66.78,66.78,230700.0,42000000.0,0.005492857142857143
1997-09-24,65.78,68.96,65.0,68.32,678300.0,42000000.0,0.01615
1997-09-25,69.0,69.6,66.6,67.1,356600.0,42000000.0,0.00849047619047619
1997-09-26,67.4,67.42,65.6,66.0,202100.0,42000000.0,0.004811904761904762
1997-09-29,65.98,65.98,61.0,62.82,269100.0,42000000.0,0.006407142857142857
1997-09-30,63.0,64.4,62.0,63.78,145200.0,42000000.0,0.003457142857142857
1997-10-06,63.98,64.4,63.0,63.26,103500.0,42000000.0,0.0024642857142857144
1997-10-07,63.1,63.5,62.2,62.5,67900.0,42000000.0,0.0016166666666666666
1997-10-08,64.0,65.1,62.0,64.22,151900.0,42000000.0,0.0036166666666666665
1997-10-09,64.22,64.4,63.8,63.8,121000.0,42000000.0,0.0028809523809523807
1997-10-10,64.0,64.4,63.8,64.0,102100.0,42000000.0,0.002430952380952381
1997-10-13,64.02,64.3,63.2,63.2,87800.0,42000000.0,0.0020904761904761903
1997-10-14,63.2,63.2,62.2,62.6,81300.0,42000000.0,0.0019357142857142856
1997-10-15,63.6,63.6,62.02,63.1,93100.0,42000000.0,0.0022166666666666667
1997-10-16,64.0,67.4,63.32,66.24,379300.0,42000000.0,0.00903095238095238
1997-10-17,67.38,69.36,67.0,68.82,553300.0,42000000.0,0.013173809523809523
1997-10-20,69.56,70.4,68.0,68.58,461800.0,42000000.0,0.010995238095238094
1997-10-21,68.58,70.3,67.72,70.0,453900.0,42000000.0,0.010807142857142857
1997-10-22,70.52,72.7,69.0,69.4,898700.0,42000000.0,0.021397619047619047
1997-10-23,70.0,70.6,68.7,70.3,527700.0,42000000.0,0.012564285714285714
1997-10-24,70.0,70.36,69.0,70.26,434300.0,42000000.0,0.01034047619047619
1997-10-27,70.28,72.4,69.6,70.86,540400.0,42000000.0,0.012866666666666667
1997-10-28,71.0,71.04,66.2,67.84,464700.0,42000000.0,0.011064285714285714
1997-10-29,67.4,69.2,66.0,69.12,359900.0,42000000.0,0.008569047619047618
1997-10-30,69.4,74.06,69.4,71.62,1131400.0,42000000.0,0.026938095238095237
1997-10-31,71.4,71.4,68.8,70.54,316800.0,42000000.0,0.007542857142857143
1997-11-03,71.0,71.7,69.16,69.6,170500.0,42000000.0,0.00405952380952381
1997-11-04,69.2,70.0,69.0,69.58,164600.0,42000000.0,0.003919047619047619
1997-11-05,70.2,70.6,69.76,70.6,308100.0,42000000.0,0.007335714285714286
1997-11-06,72.0,72.36,70.4,70.42,239000.0,42000000.0,0.00569047619047619
1997-11-07,71.62,77.46,71.6,77.46,1606800.0,42000000.0,0.03825714285714286
1997-11-10,80.0,82.0,77.0,77.6,2398400.0,42000000.0,0.05710476190476191
1997-11-11,77.0,77.6,75.0,76.04,574400.0,42000000.0,0.013676190476190475
1997-11-12,76.4,77.0,74.0,74.06,331400.0,42000000.0,0.00789047619047619
1997-11-13,73.6,75.0,71.6,74.7,423400.0,42000000.0,0.010080952380952381
1997-11-14,74.76,76.8,74.2,74.9,386100.0,42000000.0,0.009192857142857143
1997-11-17,75.8,76.4,73.96,74.14,341100.0,42000000.0,0.008121428571428571
1997-11-18,74.0,74.0,71.94,72.56,282900.0,42000000.0,0.006735714285714286
1997-11-19,71.96,72.25,71.12,71.74,231000.0,42000000.0,0.0055
1997-11-20,74.0,74.0,71.74,72.15,190200.0,42000000.0,0.004528571428571429
1997-11-21,72.08,72.08,69.99,70.09,274900.0,42000000.0,0.006545238095238095
1997-11-24,67.83,69.89,67.23,68.16,197700.0,42000000.0,0.004707142857142857
1997-11-25,67.83,68.86,66.8,68.06,210100.0,42000000.0,0.005002380952380953
1997-11-26,68.06,70.91,68.06,69.99,130400.0,42000000.0,0.003104761904761905
1997-11-27,69.89,69.89,68.04,68.24,124600.0,42000000.0,0.0029666666666666665
1997-11-28,67.83,69.47,67.21,69.37,132600.0,42000000.0,0.003157142857142857
1997-12-01,69.37,69.37,68.06,68.47,108200.0,42000000.0,0.0025761904761904763
1997-12-02,68.65,69.37,67.85,68.86,62500.0,42000000.0,0.001488095238095238
1997-12-03,68.08,68.86,67.73,67.81,165400.0,42000000.0,0.003938095238095238
1997-12-04,68.04,70.81,68.04,69.25,235600.0,42000000.0,0.00560952380952381
1997-12-05,69.68,70.71,68.96,69.02,232400.0,42000000.0,0.005533333333333334
1997-12-08,70.09,70.26,68.75,68.98,158100.0,42000000.0,0.0037642857142857144
1997-12-09,68.98,70.3,68.98,70.07,129200.0,42000000.0,0.0030761904761904763
1997-12-10,70.3,71.96,70.3,71.74,234100.0,42000000.0,0.005573809523809523
1997-12-11,72.37,72.37,70.91,72.04,194100.0,42000000.0,0.0046214285714285715
1997-12-12,72.29,72.45,71.69,71.74,181900.0,42000000.0,0.004330952380952381
1997-12-15,71.02,72.25,71.02,71.76,155800.0,42000000.0,0.0037095238095238097
1997-12-16,72.56,75.64,72.56,75.21,478400.0,42000000.0,0.01139047619047619
1997-12-17,75.66,76.01,73.75,73.75,448100.0,42000000.0,0.01066904761904762
1997-12-18,73.59,75.64,72.56,74.94,460900.0,42000000.0,0.010973809523809525
1997-12-19,75.04,78.68,75.04,77.82,892600.0,42000000.0,0.021252380952380953
1997-12-22,79.24,81.19,79.24,79.94,977000.0,42000000.0,0.02326190476190476
1997-12-24,78.11,81.4,77.86,78.31,686100.0,42000000.0,0.016335714285714287
1997-12-25,78.02,79.13,76.46,76.83,687800.0,42000000.0,0.016376190476190475
1997-12-26,77.72,78.93,77.2,77.35,497400.0,42000000.0,0.011842857142857143
1997-12-29,77.35,78.11,75.8,76.01,603800.0,42000000.0,0.014376190476190476
1997-12-30,75.8,76.15,74.0,75.31,352500.0,42000000.0,0.008392857142857143
1997-12-31,74.94,78.52,74.94,77.96,326300.0,42000000.0,0.007769047619047619
1998-01-05,78.93,81.81,77.49,81.21,1067600.0,42000000.0,0.02541904761904762
1998-01-06,82.12,84.89,80.16,82.36,1196500.0,42000000.0,0.02848809523809524
1998-01-07,81.4,83.45,81.23,82.42,617300.0,42000000.0,0.014697619047619048
1998-01-08,82.42,89.62,81.6,88.16,1893200.0,42000000.0,0.04507619047619048
1998-01-09,88.8,96.98,88.51,94.26,3654200.0,42000000.0,0.0870047619047619
1998-01-12,95.62,98.66,90.03,90.75,1917100.0,42000000.0,0.04564523809523809
1998-01-13,88.59,89.37,81.68,85.36,3335400.0,42000000.0,0.07941428571428572
1998-01-14,85.3,91.22,85.3,88.8,1601900.0,42000000.0,0.03814047619047619
1998-01-15,90.44,91.41,86.35,89.19,762100.0,42000000.0,0.018145238095238096
1998-01-16,89.0,95.37,87.97,93.3,1977700.0,42000000.0,0.04708809523809524
1998-01-19,95.37,99.69,94.35,98.27,3721300.0,42000000.0,0.08860238095238095
1998-01-20,88.45,88.45,88.45,88.45,704900.0,42000000.0,0.016783333333333334
1998-01-21,79.65,83.25,79.61,79.61,4323400.0,42000000.0,0.10293809523809523
1998-01-22,79.65,81.19,78.11,79.28,1778300.0,42000000.0,0.04234047619047619
1998-01-23,78.83,81.17,77.7,80.16,1653700.0,42000000.0,0.039373809523809526
1998-02-09,80.57,81.4,77.45,78.37,900400.0,42000000.0,0.02143809523809524
1998-02-10,78.09,78.11,75.25,75.46,770700.0,42000000.0,0.01835
1998-02-11,74.61,77.04,74.16,75.5,473600.0,42000000.0,0.011276190476190476
1998-02-12,75.02,76.87,74.82,75.87,363300.0,42000000.0,0.00865
1998-02-13,76.05,76.85,75.43,76.03,397400.0,42000000.0,0.009461904761904762
1998-02-16,75.66,76.46,74.06,74.61,517100.0,42000000.0,0.012311904761904762
1998-02-17,74.2,75.0,74.0,74.22,437700.0,42000000.0,0.010421428571428571
1998-02-18,74.39,76.46,74.18,76.01,341100.0,42000000.0,0.008121428571428571
1998-02-19,76.05,76.85,75.64,76.28,268500.0,42000000.0,0.006392857142857143
1998-02-23,75.41,75.41,74.0,74.22,376300.0,42000000.0,0.00895952380952381
1998-02-24,74.16,74.98,74.0,74.12,238500.0,42000000.0,0.005678571428571429
1998-02-25,74.22,74.22,71.94,72.04,391100.0,42000000.0,0.009311904761904763
1998-02-26,72.04,73.98,71.32,73.56,458900.0,42000000.0,0.010926190476190476
1998-02-27,73.17,73.75,71.9,72.76,328800.0,42000000.0,0.007828571428571428
1998-03-02,70.91,71.94,70.09,70.15,388000.0,42000000.0,0.009238095238095238
1998-03-03,69.89,71.12,69.47,71.06,209600.0,42000000.0,0.00499047619047619
1998-03-04,71.3,73.48,70.91,73.38,249300.0,42000000.0,0.0059357142857142855
1998-03-05,73.61,74.59,71.94,72.39,197800.0,42000000.0,0.004709523809523809
1998-03-06,72.72,72.72,71.53,71.94,164300.0,42000000.0,0.003911904761904762
1998-03-09,71.94,73.15,71.94,72.56,185400.0,42000000.0,0.004414285714285714
1998-03-10,72.35,72.97,71.74,72.74,194000.0,42000000.0,0.004619047619047619
1998-03-11,73.19,74.41,71.94,71.94,282600.0,42000000.0,0.006728571428571428
1998-03-12,71.92,72.19,70.5,71.65,168800.0,42000000.0,0.004019047619047619
1998-03-13,71.74,72.35,71.22,71.94,138600.0,42000000.0,0.0033
1998-03-16,71.94,72.76,71.32,72.35,220900.0,42000000.0,0.005259523809523809
1998-03-17,72.78,73.67,72.35,72.89,204600.0,42000000.0,0.004871428571428572
1998-03-18,73.59,73.59,71.55,71.74,190600.0,42000000.0,0.004538095238095238
1998-03-19,71.71,72.74,71.32,71.53,152100.0,42000000.0,0.0036214285714285714
1998-03-20,71.53,72.35,70.73,70.91,197100.0,42000000.0,0.004692857142857143
1998-03-23,70.71,71.47,69.89,69.97,234000.0,42000000.0,0.005571428571428572
1998-03-24,70.91,71.12,69.89,71.12,268200.0,42000000.0,0.006385714285714285
1998-03-25,72.25,72.97,70.65,70.87,258900.0,42000000.0,0.006164285714285714
1998-03-26,70.71,70.87,69.89,69.89,319900.0,42000000.0,0.0076166666666666666
1998-03-27,69.89,71.9,69.47,71.14,495100.0,42000000.0,0.011788095238095238
1998-03-30,71.53,72.56,69.68,72.5,645800.0,42000000.0,0.015376190476190476
1998-03-31,72.97,73.96,72.04,73.26,607000.0,42000000.0,0.014452380952380953
1998-04-01,73.38,73.48,71.9,71.94,333900.0,42000000.0,0.00795
