date,open,high,low,close,volume,outstanding_share,turnover
2010-02-10,43.28,44.84,43.01,44.6,1126056.0,33500000.0,0.03361361194029851
2010-02-11,44.59,45.45,44.06,44.62,839876.0,33500000.0,0.02507092537313433
2010-02-12,44.72,45.88,44.6,45.76,688817.0,33500000.0,0.020561701492537315
2010-02-22,45.45,46.25,45.03,45.43,631008.0,33500000.0,0.018836059701492536
2010-02-23,45.03,45.78,44.75,45.5,620402.0,33500000.0,0.018519462686567165
2010-02-24,46.1,47.77,46.1,47.59,1328743.0,33500000.0,0.039663970149253734
2010-02-25,48.12,49.0,47.6,47.84,1488689.0,33500000.0,0.0444384776119403
2010-02-26,47.6,49.88,47.51,49.1,1677641.0,33500000.0,0.05007883582089552
2010-03-01,49.1,51.5,49.1,50.9,1948301.0,33500000.0,0.05815823880597015
2010-03-02,50.9,51.78,49.87,50.3,1387809.0,33500000.0,0.041427134328358206
2010-03-03,50.12,50.62,48.8,49.28,1356079.0,33500000.0,0.04047997014925373
2010-03-04,49.28,51.8,49.03,50.39,2009270.0,33500000.0,0.05997820895522388
2010-03-05,50.53,54.0,50.4,53.5,2330128.0,33500000.0,0.06955605970149253
2010-03-08,53.6,54.56,52.71,54.14,1713200.0,33500000.0,0.051140298507462684
2010-03-09,54.3,54.3,52.82,53.68,1167193.0,33500000.0,0.03484158208955224
2010-03-10,53.83,56.6,53.53,56.29,2358595.0,33500000.0,0.07040582089552239
2010-03-11,56.25,56.75,54.7,56.3,1852220.0,33500000.0,0.055290149253731345
2010-03-15,57.8,58.3,56.03,56.83,3250682.0,33500000.0,0.09703528358208956
2010-03-16,56.95,57.0,55.03,55.21,1621286.0,33500000.0,0.04839659701492537
2010-03-17,55.48,59.7,55.4,58.98,2801812.0,33500000.0,0.08363617910447761
2010-03-18,59.0,61.66,58.71,59.67,2642148.0,33500000.0,0.0788700895522388
2010-03-19,59.56,60.89,59.0,59.99,1211922.0,33500000.0,0.03617677611940299
2010-03-22,60.03,60.57,59.32,60.4,1235021.0,33500000.0,0.03686629850746269
2010-03-23,60.38,64.48,59.81,63.85,2393232.0,33500000.0,0.07143976119402985
2010-03-24,63.85,65.69,63.2,64.66,2116251.0,33500000.0,0.06317167164179105
2010-03-25,64.02,70.5,63.98,69.0,2881276.0,33500000.0,0.08600823880597015
2010-03-26,67.9,72.99,65.5,71.37,3379556.0,33500000.0,0.10088226865671641
2010-03-29,71.37,73.59,67.51,69.91,3781885.0,33500000.0,0.11289208955223881
2010-03-30,69.37,72.0,68.91,69.9,2102166.0,33500000.0,0.06275122388059702
2010-03-31,69.55,71.48,69.18,70.6,2088911.0,33500000.0,0.06235555223880597
2010-04-01,70.33,72.47,68.6,68.88,3141391.0,33500000.0,0.0937728656716418
2010-04-02,67.88,68.5,66.38,66.88,2931319.0,33500000.0,0.08750205970149254
2010-04-06,66.79,70.34,66.5,70.34,2474055.0,33500000.0,0.0738523880597015
2010-04-07,70.65,71.8,69.22,71.1,2012027.0,33500000.0,0.06006050746268657
2010-04-09,69.59,76.75,69.03,75.9,3200437.0,33500000.0,0.0955354328358209
2010-04-12,77.9,78.79,75.93,77.01,3275805.0,33500000.0,0.09778522388059702
2010-04-13,76.51,76.51,69.31,69.32,4364932.0,33500000.0,0.1302964776119403
2010-04-14,69.4,71.8,68.2,70.95,2148324.0,33500000.0,0.06412907462686566
2010-04-15,71.08,71.89,64.88,67.03,2656186.0,33500000.0,0.07928913432835821
2010-04-16,66.01,73.73,66.0,73.6,4014811.0,33500000.0,0.11984510447761194
2010-04-19,73.15,75.12,70.19,70.33,8120215.0,67000000.0,0.12119723880597015
2010-04-20,70.33,72.95,64.41,71.74,6623990.0,67000000.0,0.0988655223880597
2010-04-21,70.66,78.53,70.33,76.81,6473300.0,67000000.0,0.09661641791044775
2010-04-22,76.87,80.36,75.2,77.57,7940638.0,67000000.0,0.11851698507462687
2010-04-23,76.16,79.78,76.06,78.33,4990243.0,67000000.0,0.07448123880597014
2010-04-26,78.31,79.36,74.35,74.59,5040502.0,67000000.0,0.07523137313432836
2010-04-27,74.15,76.22,72.44,75.58,4412523.0,67000000.0,0.06585855223880598
2010-04-28,74.76,76.68,70.33,70.33,5087265.0,67000000.0,0.07592932835820895
2010-04-29,70.7,72.1,68.69,68.93,3390927.0,67000000.0,0.05061085074626866
2010-04-30,68.37,70.74,65.67,70.66,3710857.0,67000000.0,0.05538592537313433
2010-05-04,68.73,75.16,68.32,74.61,5200148.0,67000000.0,0.07761414925373135
2010-05-05,73.65,76.52,73.55,76.16,4766484.0,67000000.0,0.07114155223880597
2010-05-06,76.46,76.46,73.41,73.41,3792643.0,67000000.0,0.05660661194029851
2010-05-07,70.54,73.25,69.93,70.13,4070125.0,67000000.0,0.06074813432835821
2010-05-10,69.53,70.82,63.38,65.71,4486287.0,67000000.0,0.06695950746268657
2010-05-11,66.9,67.92,61.91,62.5,4020716.0,67000000.0,0.06001068656716418
2010-05-12,60.59,63.3,59.84,62.3,3860864.0,67000000.0,0.057624835820895524
2010-05-13,62.7,63.3,59.08,62.82,3846367.0,67000000.0,0.057408462686567165
2010-05-14,61.85,65.27,59.88,63.08,3694546.0,67000000.0,0.0551424776119403
2010-05-17,62.08,64.51,61.11,61.69,3181371.0,67000000.0,0.047483149253731344
2010-05-18,62.2,62.4,58.82,61.61,3765849.0,67000000.0,0.056206701492537314
2010-05-19,60.69,64.91,60.33,63.24,4082754.0,67000000.0,0.06093662686567164
2010-05-20,62.54,65.83,62.54,63.68,4003818.0,67000000.0,0.0597584776119403
2010-05-21,61.65,66.86,61.07,66.58,4828155.0,67000000.0,0.07206201492537313
2010-05-24,67.58,70.54,67.36,70.54,4936647.0,67000000.0,0.07368129850746269
2010-05-25,69.93,73.09,69.37,70.72,5243112.0,67000000.0,0.07825540298507462
2010-05-26,70.33,72.34,69.73,70.33,3084460.0,67000000.0,0.04603671641791045
2010-05-27,70.33,77.03,69.83,76.16,6551652.0,67000000.0,0.09778585074626865
2010-05-28,76.36,78.53,75.08,77.39,6149687.0,67000000.0,0.09178637313432836
2010-05-31,76.81,79.48,75.36,75.36,5374025.0,67000000.0,0.08020932835820896
2010-06-01,74.35,75.48,70.76,73.35,5307884.0,67000000.0,0.07922214925373135
2010-06-02,72.77,78.88,71.56,78.43,5340774.0,67000000.0,0.0797130447761194
2010-06-03,78.98,85.87,78.43,81.37,9303230.0,67000000.0,0.13885417910447762
2010-06-04,80.64,87.46,80.32,86.93,7361037.0,67000000.0,0.10986622388059701
2010-06-07,85.71,89.97,84.6,88.22,7874502.0,67000000.0,0.11752988059701493
2010-06-08,88.22,88.62,85.06,85.91,5279898.0,67000000.0,0.07880444776119402
2010-06-09,86.33,92.2,86.33,90.57,7984378.0,67000000.0,0.11916982089552239
2010-06-10,89.99,97.16,89.47,96.82,7657773.0,67000000.0,0.11429511940298508
2010-06-11,97.3,99.61,95.05,98.35,6612029.0,67000000.0,0.098687
2010-06-17,98.27,99.45,94.21,96.66,6062969.0,67000000.0,0.09049207462686568
2010-06-18,95.05,95.65,86.99,86.99,8286861.0,67000000.0,0.12368449253731344
2010-06-21,84.2,93.4,81.13,91.23,8227231.0,67000000.0,0.12279449253731343
2010-06-22,90.03,92.96,86.91,87.19,5886771.0,67000000.0,0.08786225373134328
2010-06-23,85.61,89.02,84.4,87.56,5875701.0,67000000.0,0.08769702985074627
2010-06-24,86.61,88.42,86.41,87.58,3099530.0,67000000.0,0.04626164179104478
2010-06-25,87.01,87.52,80.8,83.05,4777405.0,67000000.0,0.07130455223880597
2010-06-28,82.59,84.4,81.13,83.94,3288679.0,67000000.0,0.04908476119402985
2010-06-29,83.42,84.0,78.81,79.42,5282393.0,67000000.0,0.07884168656716418
2010-06-30,78.17,82.75,75.98,81.79,5465686.0,67000000.0,0.08157740298507463
2010-07-01,81.45,81.89,78.37,78.61,3962334.0,67000000.0,0.05913931343283582
2010-07-02,78.39,79.5,70.76,75.12,7172161.0,67000000.0,0.10704717910447761
2010-07-05,72.65,74.15,70.94,71.94,4015133.0,67000000.0,0.05992735820895522
2010-07-06,71.9,77.95,71.72,77.57,5905010.0,67000000.0,0.08813447761194029
2010-07-07,77.77,81.59,77.77,81.49,5681385.0,67000000.0,0.08479679104477612
2010-07-08,82.29,82.83,79.26,81.63,5567642.0,67000000.0,0.0830991343283582
2010-07-09,81.17,83.8,80.08,83.03,5958909.0,67000000.0,0.08893894029850746
2010-07-12,82.79,83.28,79.8,81.07,5089956.0,67000000.0,0.07596949253731343
2010-07-13,80.38,82.03,78.81,80.82,3763889.0,67000000.0,0.05617744776119403
2010-07-14,80.52,81.35,77.69,78.17,4405582.0,67000000.0,0.0657549552238806
2010-07-15,77.77,78.98,73.55,73.55,4354647.0,67000000.0,0.06499473134328358
2010-07-16,72.75,75.56,72.22,75.28,3361758.0,67000000.0,0.05017549253731343
2010-07-19,74.35,78.57,73.95,78.27,3590514.0,67000000.0,0.05358976119402985
2010-07-20,78.96,83.18,78.55,82.35,5303120.0,67000000.0,0.07915104477611941
2010-07-21,82.79,83.4,80.99,81.59,4873865.0,67000000.0,0.07274425373134329
2010-07-22,81.59,82.65,79.88,82.25,3666709.0,67000000.0,0.054727
2010-07-23,82.75,86.17,82.39,84.36,5485401.0,67000000.0,0.08187165671641791
2010-07-26,84.36,84.8,81.39,83.26,4113538.0,67000000.0,0.061396089552238804
2010-07-27,82.79,84.0,81.57,81.81,3404092.0,67000000.0,0.050807343283582086
2010-07-28,81.39,84.36,81.15,84.26,4558600.0,67000000.0,0.06803880597014926
2010-07-29,84.98,88.38,84.94,85.55,5970954.0,67000000.0,0.08911871641791044
2010-07-30,84.8,86.97,84.02,86.39,3834989.0,67000000.0,0.05723864179104478
2010-08-02,85.99,87.28,85.41,87.21,3643712.0,67000000.0,0.05438376119402985
2010-08-03,87.42,87.44,84.0,84.0,3990797.0,67000000.0,0.059564134328358206
