date,open,high,low,close,volume,outstanding_share,turnover
2010-06-18,64.4,64.98,60.37,61.15,2129752.0,28000000.0,0.07606257142857142
2010-06-21,60.5,62.88,57.38,62.46,5267999.0,35000000.0,0.15051425714285716
2010-06-22,61.38,63.86,61.18,62.12,2912447.0,35000000.0,0.08321277142857143
2010-06-23,61.6,65.45,61.45,65.05,3146801.0,35000000.0,0.0899086
2010-06-24,64.6,65.87,63.85,64.35,2140219.0,35000000.0,0.06114911428571428
2010-06-25,63.75,65.2,60.8,62.75,2547322.0,35000000.0,0.07278062857142857
2010-06-28,62.31,63.45,60.5,60.8,2376031.0,35000000.0,0.0678866
2010-06-29,60.6,61.24,54.8,54.8,4069436.0,35000000.0,0.1162696
2010-06-30,53.33,54.85,52.1,54.14,2315163.0,35000000.0,0.06614751428571429
2010-07-01,53.5,54.48,51.5,51.52,2104582.0,35000000.0,0.060130914285714286
2010-07-02,51.8,52.0,47.65,50.78,2489661.0,35000000.0,0.07113317142857142
2010-07-05,49.5,49.89,47.51,48.87,1615465.0,35000000.0,0.046156142857142854
2010-07-06,48.51,50.99,48.01,50.35,1975819.0,35000000.0,0.05645197142857143
2010-07-07,50.38,51.45,49.38,51.31,1884667.0,35000000.0,0.05384762857142857
2010-07-08,51.66,51.9,49.61,50.92,1813124.0,35000000.0,0.05180354285714286
2010-07-09,50.97,53.07,50.1,52.59,2006292.0,35000000.0,0.05732262857142857
2010-07-12,52.6,53.21,52.09,52.5,1457551.0,35000000.0,0.04164431428571429
2010-07-13,52.1,52.1,49.97,51.2,1747745.0,35000000.0,0.049935571428571426
2010-07-14,51.58,52.21,50.86,51.18,1302915.0,35000000.0,0.03722614285714286
2010-07-15,51.18,51.59,49.19,49.48,1214523.0,35000000.0,0.034700657142857146
2010-07-16,49.21,49.85,48.23,49.49,1073261.0,35000000.0,0.0306646
2010-07-19,48.7,51.18,48.7,50.79,1129017.0,35000000.0,0.032257628571428575
2010-07-20,50.79,52.59,50.79,52.52,1682530.0,35000000.0,0.04807228571428571
2010-07-21,52.71,54.01,52.15,52.27,2331813.0,35000000.0,0.06662322857142858
2010-07-22,52.0,52.87,51.32,52.61,1513430.0,35000000.0,0.04324085714285714
2010-07-23,52.89,53.86,52.26,53.17,1854666.0,35000000.0,0.05299045714285714
2010-07-26,53.26,53.68,52.0,52.91,1667340.0,35000000.0,0.047638285714285716
2010-07-27,52.85,52.85,52.0,52.23,1620902.0,35000000.0,0.04631148571428571
2010-07-28,52.2,53.67,51.89,53.59,2773992.0,35000000.0,0.07925691428571428
2010-07-29,53.53,54.42,53.22,53.66,2393199.0,35000000.0,0.06837711428571429
2010-07-30,53.7,53.76,52.33,53.41,1789280.0,35000000.0,0.05112228571428572
2010-08-02,53.2,56.22,52.91,56.1,2962031.0,35000000.0,0.08462945714285715
2010-08-03,56.12,56.29,54.3,54.3,2480842.0,35000000.0,0.0708812
2010-08-04,54.42,54.91,53.01,53.98,1809606.0,35000000.0,0.05170302857142857
2010-08-05,53.98,55.37,53.81,54.57,2081678.0,35000000.0,0.05947651428571429
2010-08-06,54.82,55.72,53.5,55.56,2293000.0,35000000.0,0.06551428571428572
2010-08-09,56.07,57.6,55.57,57.18,3112577.0,35000000.0,0.08893077142857143
2010-08-10,57.21,57.53,54.11,54.21,2616263.0,35000000.0,0.07475037142857142
2010-08-11,54.71,54.92,53.91,54.68,1246729.0,35000000.0,0.03562082857142857
2010-08-12,53.83,54.71,53.72,53.81,1377790.0,35000000.0,0.03936542857142857
2010-08-13,53.79,55.21,53.44,55.05,1612344.0,35000000.0,0.04606697142857143
2010-08-16,55.21,56.44,55.05,56.05,1708892.0,35000000.0,0.048825485714285716
2010-08-17,56.1,56.62,54.97,55.47,2181315.0,35000000.0,0.06232328571428571
2010-08-18,55.72,55.9,54.82,55.2,1312838.0,35000000.0,0.037509657142857145
2010-08-19,55.14,55.38,54.22,54.86,1606043.0,35000000.0,0.04588694285714286
2010-08-20,55.02,55.07,51.08,51.55,3010062.0,35000000.0,0.08600177142857143
2010-08-23,51.6,52.08,50.6,50.89,2058878.0,35000000.0,0.05882508571428571
2010-08-24,50.41,51.89,50.3,51.6,1188034.0,35000000.0,0.03394382857142857
2010-08-25,51.2,51.5,49.85,49.95,1242870.0,35000000.0,0.035510571428571426
2010-08-26,50.1,50.58,49.91,50.38,794636.0,35000000.0,0.022703885714285714
2010-08-27,50.22,51.2,49.92,51.2,1020692.0,35000000.0,0.02916262857142857
2010-08-30,51.59,52.51,51.23,52.12,1302242.0,35000000.0,0.037206914285714286
2010-08-31,51.89,52.21,51.22,51.99,1345929.0,35000000.0,0.038455114285714284
2010-09-01,52.0,52.1,49.9,50.21,1632169.0,35000000.0,0.0466334
2010-09-02,50.66,52.41,50.2,52.41,2168872.0,35000000.0,0.061967771428571426
2010-09-03,52.31,54.98,52.21,54.2,3743581.0,35000000.0,0.10695945714285714
2010-09-06,54.41,55.42,52.43,52.89,2147163.0,35000000.0,0.061347514285714284
2010-09-07,52.71,54.29,52.69,54.19,1425296.0,35000000.0,0.040722742857142856
2010-09-08,54.01,54.01,52.89,53.61,1250009.0,35000000.0,0.03571454285714286
2010-09-09,53.81,55.02,53.02,53.28,1862064.0,35000000.0,0.05320182857142857
2010-09-10,53.29,53.61,51.4,52.4,1482090.0,35000000.0,0.04234542857142857
2010-09-13,52.03,53.65,50.2,53.21,1166904.0,35000000.0,0.03334011428571428
2010-09-14,52.91,53.4,51.78,52.03,1077407.0,35000000.0,0.030783057142857142
2010-09-15,52.0,52.5,49.7,49.85,1384187.0,35000000.0,0.0395482
2010-09-16,49.85,50.31,48.4,48.74,1145599.0,35000000.0,0.0327314
2010-09-17,48.86,49.53,48.77,49.16,524929.0,35000000.0,0.014997971428571429
2010-09-20,49.64,49.68,47.3,47.45,1261034.0,35000000.0,0.036029542857142854
2010-09-21,47.97,47.98,46.46,46.68,546188.0,35000000.0,0.015605371428571428
2010-09-27,46.83,47.4,46.37,47.24,561063.0,35000000.0,0.01603037142857143
2010-09-29,46.88,47.08,45.78,45.79,929008.0,35000000.0,0.026543085714285715
2010-09-30,45.79,47.14,45.49,46.76,555999.0,35000000.0,0.015885685714285714
2010-10-08,47.01,48.25,46.89,47.75,688676.0,35000000.0,0.019676457142857144
2010-10-11,47.79,48.53,47.44,47.99,1076942.0,35000000.0,0.03076977142857143
2010-10-12,47.99,49.55,47.79,48.39,796646.0,35000000.0,0.022761314285714287
2010-10-13,48.39,48.78,47.47,48.77,1003038.0,35000000.0,0.028658228571428572
2010-10-14,48.79,50.59,48.49,49.34,1775744.0,35000000.0,0.05073554285714286
2010-10-15,48.69,49.02,47.65,48.44,1303597.0,35000000.0,0.037245628571428574
2010-10-18,47.89,48.37,46.31,47.38,984172.0,35000000.0,0.0281192
2010-10-19,47.24,52.11,47.24,52.11,2860321.0,35000000.0,0.08172345714285714
2010-10-20,53.7,55.02,52.21,53.01,4345659.0,35000000.0,0.12416168571428571
2010-10-21,52.98,52.98,50.21,51.21,1996603.0,35000000.0,0.0570458
2010-10-22,50.97,53.36,50.83,51.96,1881317.0,35000000.0,0.05375191428571428
2010-10-25,52.02,53.2,52.02,52.88,1909329.0,35000000.0,0.05455225714285714
2010-10-26,53.16,53.16,51.11,51.89,1503813.0,35000000.0,0.042966085714285715
2010-10-27,51.85,52.51,51.1,51.36,881611.0,35000000.0,0.025188885714285715
2010-10-28,51.31,51.85,50.98,51.6,867533.0,35000000.0,0.024786657142857143
2010-10-29,52.0,54.82,51.78,53.24,2220183.0,35000000.0,0.0634338
2010-11-01,53.68,55.11,53.01,53.91,2353214.0,35000000.0,0.06723468571428572
2010-11-02,57.18,59.3,55.41,59.3,6673787.0,35000000.0,0.19067962857142856
2010-11-03,58.23,59.73,55.97,55.99,3265783.0,35000000.0,0.09330808571428571
2010-11-04,56.52,57.83,55.82,56.96,2017680.0,35000000.0,0.057648
2010-11-05,57.24,58.8,56.32,58.11,1901078.0,35000000.0,0.05431651428571429
2010-11-08,58.93,58.93,57.81,58.06,1649378.0,35000000.0,0.04712508571428571
2010-11-09,58.03,58.72,56.65,56.92,1492293.0,35000000.0,0.042636942857142854
2010-11-10,57.2,58.73,56.22,58.23,1624573.0,35000000.0,0.046416371428571426
2010-11-11,58.11,60.54,57.22,59.11,2291073.0,35000000.0,0.06545922857142857
2010-11-12,58.48,59.73,55.22,55.29,1998194.0,35000000.0,0.05709125714285714
2010-11-15,55.88,58.13,55.23,58.13,1812503.0,35000000.0,0.0517858
2010-11-16,58.17,60.14,55.72,56.19,1883463.0,35000000.0,0.05381322857142857
2010-11-17,55.25,56.2,52.21,52.71,1493363.0,35000000.0,0.04266751428571429
2010-11-18,52.95,53.68,52.63,53.36,744292.0,35000000.0,0.021265485714285715
2010-11-19,53.57,54.71,53.03,54.69,1123687.0,35000000.0,0.03210534285714286
2010-11-22,54.87,57.1,54.69,55.99,1619324.0,35000000.0,0.0462664
2010-11-23,55.72,55.74,53.21,55.0,1238804.0,35000000.0,0.0353944
2010-11-24,54.02,57.0,54.02,56.5,976593.0,35000000.0,0.027902657142857144
2010-11-25,57.17,57.68,55.92,56.9,1304608.0,35000000.0,0.03727451428571429
2010-11-26,56.91,58.92,56.26,57.91,1643429.0,35000000.0,0.046955114285714285
2010-11-29,57.93,58.41,56.0,57.06,1020835.0,35000000.0,0.029166714285714285
2010-11-30,57.1,57.42,52.99,54.37,1421555.0,35000000.0,0.04061585714285714
2010-12-01,54.21,54.21,52.91,53.31,908349.0,35000000.0,0.025952828571428572
2010-12-02,54.09,54.18,53.49,53.6,582507.0,35000000.0,0.016643057142857142
2010-12-03,53.89,54.11,51.92,52.76,674983.0,35000000.0,0.019285228571428573
2010-12-06,52.44,53.07,51.42,51.9,595864.0,35000000.0,0.017024685714285715
2010-12-07,51.4,53.01,51.4,52.82,366714.0,35000000.0,0.010477542857142858
2010-12-08,53.06,53.06,52.08,52.61,449325.0,35000000.0,0.012837857142857142
2010-12-10,52.18,54.19,51.6,53.92,1048474.0,35000000.0,0.0299564
2010-12-13,55.43,58.21,55.42,56.12,1909194.0,35000000.0,0.0545484
2010-12-14,55.87,59.82,55.22,59.03,3514561.0,35000000.0,0.10041602857142858
2010-12-15,58.57,59.53,57.53,58.35,2205703.0,35000000.0,0.06302008571428572
2010-12-16,58.23,61.54,57.83,59.14,2379979.0,35000000.0,0.0679994
2010-12-17,58.74,59.73,57.22,58.53,1183053.0,35000000.0,0.03380151428571428
2010-12-20,58.58,58.58,54.49,56.11,1463761.0,35000000.0,0.04182174285714286
2010-12-21,56.15,57.1,55.82,56.65,667145.0,35000000.0,0.019061285714285715
2010-12-22,56.65,57.71,56.03,56.22,729085.0,35000000.0,0.020831
2010-12-23,56.07,56.59,54.56,54.89,648028.0,35000000.0,0.018515085714285714
2010-12-24,54.51,55.1,53.21,53.96,603547.0,35000000.0,0.0172442
2010-12-27,53.97,55.1,52.15,52.46,551462.0,35000000.0,0.015756057142857143
2010-12-28,51.99,53.18,51.7,52.51,396961.0,35000000.0,0.011341742857142857
2010-12-29,53.19,53.19,52.22,53.09,340474.0,35000000.0,0.009727828571428572
2010-12-30,53.02,53.41,52.63,52.97,471271.0,35000000.0,0.013464885714285715
2010-12-31,52.82,53.68,52.21,53.46,394704.0,35000000.0,0.011277257142857143
2011-01-04,53.41,54.15,53.24,54.06,591309.0,35000000.0,0.01689454285714286
2011-01-05,54.06,54.66,53.54,53.8,522595.0,35000000.0,0.014931285714285715
2011-01-06,54.0,54.0,52.61,52.62,477306.0,35000000.0,0.013637314285714285
2011-01-07,52.24,53.29,52.24,52.53,315090.0,35000000.0,0.00900257142857143
2011-01-10,51.91,53.17,51.69,51.75,387682.0,35000000.0,0.011076628571428571
2011-01-11,51.77,52.06,50.0,50.3,478861.0,35000000.0,0.013681742857142857
2011-01-12,50.28,50.96,50.08,50.45,491465.0,35000000.0,0.014041857142857142
2011-01-13,50.71,50.94,49.19,49.86,399247.0,35000000.0,0.011407057142857143
2011-01-14,49.8,49.92,48.29,48.39,377790.0,35000000.0,0.010794
2011-01-17,48.3,48.38,46.59,47.04,357431.0,35000000.0,0.010212314285714286
2011-01-18,47.04,47.39,46.48,47.19,191379.0,35000000.0,0.005467971428571429
2011-01-19,47.19,47.87,47.05,47.79,308561.0,35000000.0,0.008816028571428571
2011-01-20,47.84,47.95,45.78,45.9,316040.0,35000000.0,0.009029714285714285
2011-01-21,45.88,46.85,45.88,46.35,226856.0,35000000.0,0.0064816
2011-01-24,46.4,46.78,45.36,45.86,184530.0,35000000.0,0.005272285714285715
2011-01-25,46.08,46.15,45.37,45.59,147987.0,35000000.0,0.0042282
2011-01-27,45.73,46.57,45.63,46.36,568557.0,35000000.0,0.016244485714285713
2011-01-28,46.49,47.05,46.06,46.24,936439.0,35000000.0,0.0267554
2011-01-31,46.24,46.63,45.76,46.47,624846.0,35000000.0,0.017852742857142858
2011-02-01,46.67,46.92,46.26,46.55,317965.0,35000000.0,0.009084714285714286
2011-02-09,46.18,46.35,45.29,45.64,500014.0,35000000.0,0.014286114285714286
2011-02-10,45.54,48.29,45.54,47.36,963479.0,35000000.0,0.02752797142857143
2011-02-11,47.38,47.68,47.02,47.39,658926.0,35000000.0,0.018826457142857144
2011-02-14,47.44,50.7,47.39,49.85,1057572.0,35000000.0,0.030216342857142857
2011-02-15,49.45,50.09,48.99,49.14,758581.0,35000000.0,0.021673742857142856
2011-02-16,49.05,49.58,48.79,49.49,429722.0,35000000.0,0.012277771428571428
2011-02-17,49.38,50.05,48.94,49.51,525063.0,35000000.0,0.0150018
2011-02-18,49.52,49.52,47.97,48.25,571807.0,35000000.0,0.016337342857142858
2011-02-21,48.24,48.94,47.89,48.88,535049.0,35000000.0,0.015287114285714287
2011-02-22,48.77,48.82,47.06,47.07,618570.0,35000000.0,0.017673428571428573
2011-02-23,46.68,47.66,46.44,47.47,558047.0,35000000.0,0.0159442
2011-02-24,47.25,48.14,47.25,47.89,473914.0,35000000.0,0.0135404
2011-02-25,48.09,48.92,47.89,48.57,997175.0,35000000.0,0.028490714285714286
2011-02-28,48.17,48.17,47.3,47.93,1094325.0,35000000.0,0.03126642857142857
2011-03-01,47.86,47.96,47.45,47.96,575465.0,35000000.0,0.016441857142857143
2011-03-02,47.89,47.89,46.64,47.18,676990.0,35000000.0,0.019342571428571428
2011-03-03,47.18,47.39,46.46,46.47,507013.0,35000000.0,0.014486085714285715
2011-03-04,46.66,46.81,45.61,46.61,563778.0,35000000.0,0.016107942857142857
2011-03-07,46.66,47.17,46.66,47.04,562817.0,35000000.0,0.016080485714285716
2011-03-08,47.06,47.87,46.83,47.59,523774.0,35000000.0,0.014964971428571429
2011-03-09,47.81,47.81,47.04,47.28,477270.0,35000000.0,0.013636285714285714
2011-03-10,47.28,48.18,47.05,47.39,901037.0,35000000.0,0.025743914285714285
2011-03-11,47.08,47.87,46.98,47.44,762451.0,35000000.0,0.021784314285714285
2011-03-14,47.11,47.3,46.39,46.83,673830.0,35000000.0,0.019252285714285715
2011-03-15,46.83,47.05,45.68,46.0,643515.0,35000000.0,0.018386142857142858
2011-03-16,45.99,46.5,45.98,46.46,408323.0,35000000.0,0.011666371428571428
2011-03-17,46.38,46.38,45.83,45.91,567327.0,35000000.0,0.01620934285714286
2011-03-18,46.19,46.46,46.1,46.31,350213.0,35000000.0,0.010006085714285714
2011-03-21,46.17,46.28,44.75,45.18,1274568.0,79934216.0,0.015945211747620067
2011-03-22,45.18,45.3,44.68,44.73,797992.0,79934216.0,0.009983109110621665
2011-03-23,44.73,44.73,43.03,43.17,4348619.0,79934216.0,0.05440247265326278
2011-03-24,43.25,43.38,43.12,43.37,2505624.0,79934216.0,0.031346075878194636
2011-03-25,43.17,43.35,43.15,43.17,1956715.0,79934216.0,0.02447906663649519
2011-03-28,43.21,43.35,42.85,43.19,1650904.0,79934216.0,0.020653283194771062
2011-03-29,43.15,43.15,41.67,41.75,1793797.0,79934216.0,0.02244091566495129
2011-03-30,41.79,42.16,41.38,41.46,862495.0,79934216.0,0.010790060166474892
2011-03-31,41.64,42.55,41.62,42.18,1522116.0,79934216.0,0.019042108325676203
2011-04-01,42.18,42.26,41.66,42.26,706007.0,79934216.0,0.008832350341685969
2011-04-06,42.18,42.56,41.7,42.56,1216905.0,79934216.0,0.015223831056277577
2011-04-07,42.57,42.83,42.27,42.72,910767.0,79934216.0,0.011393956750636048
2011-04-08,42.64,42.85,42.37,42.71,922407.0,79934216.0,0.011539576493750812
2011-04-11,42.85,42.87,41.67,41.69,1077184.0,79934216.0,0.013475881217124841
2011-04-12,41.54,42.07,41.49,41.66,593254.0,79934216.0,0.0074217779279901865
2011-04-13,41.66,42.09,41.65,42.06,855997.0,79934216.0,0.010708768320189691
2011-04-14,41.98,42.13,41.6,41.68,673856.0,79934216.0,0.008430132097623876
2011-04-15,41.69,41.83,41.26,41.44,773049.0,79934216.0,0.009671065016763285
2011-04-18,41.41,41.61,40.75,40.78,876172.0,79934216.0,0.010961163364634739
2011-04-19,40.76,40.76,39.38,39.57,1232828.0,79934216.0,0.015423032359509224
2011-04-20,39.43,40.15,39.43,39.99,1029433.0,79934216.0,0.012878502492599664
2011-04-21,40.14,40.43,39.76,40.16,942556.0,79934216.0,0.01179164627072842
2011-04-22,40.18,42.67,40.18,42.17,2848029.0,79934216.0,0.03562966077005121
2011-04-25,42.27,42.27,41.02,41.15,1513877.0,79934216.0,0.018939036069359833
2011-04-27,40.95,42.62,40.21,40.76,2825709.0,79934216.0,0.03535043115954249
2011-04-28,40.66,40.74,36.68,37.25,2127448.0,79934216.0,0.02661498550257877
2011-04-29,37.05,38.14,36.95,37.48,987598.0,79934216.0,0.01235513462720395
2011-05-03,37.55,38.05,36.97,37.79,526703.0,79934216.0,0.006589205803932574
2011-05-04,37.75,38.05,36.64,37.2,728862.0,79934216.0,0.009118272955851596
2011-05-05,37.28,39.3,36.65,38.1,1124651.0,79934216.0,0.014069707020082613
2011-05-06,37.9,38.95,37.69,38.65,849785.0,79934216.0,0.010631054416046315
2011-05-09,38.93,39.66,38.35,38.73,517398.0,79934216.0,0.006472797581451227
2011-05-10,38.77,39.21,38.6,39.07,690282.0,79934216.0,0.008635626075321737
2011-05-11,39.06,39.34,38.67,39.17,635742.0,79934216.0,0.007953315010933491
2011-05-12,39.17,39.54,37.51,37.55,761262.0,79934216.0,0.009523606261428773
2011-05-13,37.58,38.08,36.84,37.87,562013.0,79934216.0,0.0070309440452884404
2011-05-16,37.72,38.59,37.72,37.93,499869.0,79934216.0,0.00625350475696165
2011-05-17,38.22,38.22,37.39,37.8,283794.0,79934216.0,0.0035503444482397877
2011-05-18,37.65,38.2,37.35,37.74,378091.0,79934216.0,0.004730027001203089
2011-05-19,37.95,37.96,36.96,36.99,409080.0,79934216.0,0.005117708291528123
2011-05-20,36.84,37.15,36.04,37.03,836476.0,79934216.0,0.010464555003579443
2011-05-23,36.64,36.74,35.35,35.74,760678.0,79934216.0,0.009516300253698616
2011-05-24,35.62,36.99,34.01,36.14,1874346.0,79934216.0,0.023448606789362895
2011-05-26,35.02,36.11,34.55,34.84,1182932.0,79934216.0,0.014798819068920372
2011-05-27,34.64,34.84,34.02,34.02,666385.0,79934216.0,0.008336667741884152
2011-05-30,33.65,35.13,33.65,34.45,1282641.0,79934216.0,0.016046207296259715
2011-05-31,34.54,35.05,34.15,34.89,547939.0,79934216.0,0.0068548742631065526
2011-06-01,35.09,35.19,34.74,35.02,501205.0,79934216.0,0.006270218500673104
2011-06-02,34.63,34.63,33.81,34.13,573871.0,79934216.0,0.0071792910310148035
2011-06-03,34.13,34.74,34.08,34.62,491151.0,79934216.0,0.006144440073072088
2011-06-07,34.15,34.68,34.03,34.33,517929.0,119901324.0,0.0043196270293061985
2011-06-08,34.27,34.56,32.96,33.77,811937.0,119901324.0,0.006771710043835713
2011-06-09,33.55,34.95,33.46,34.03,1891233.0,119901324.0,0.015773245339642788
2011-06-10,33.74,34.0,32.79,33.64,968168.0,119901324.0,0.008074706497819824
2011-06-13,33.31,34.89,32.97,34.5,1341857.0,119901324.0,0.011191344309092034
2011-06-14,34.5,35.09,34.23,34.91,1531894.0,119901324.0,0.012776289276004993
2011-06-15,34.71,35.53,34.35,34.41,1334739.0,119901324.0,0.011131978826188774
2011-06-16,33.97,34.12,33.27,33.29,802117.0,119901324.0,0.0066898093635729995
2011-06-17,33.31,33.73,32.79,33.12,499286.0,119901324.0,0.004164140839679135
2011-06-20,33.08,33.4,32.75,33.03,440763.0,119901324.0,0.003676047814117549
2011-06-21,33.09,33.88,32.88,33.74,872798.0,119901324.0,0.007279302437060662
2011-06-22,34.33,35.5,34.18,34.18,2155194.0,119901324.0,0.01797473062098964
2011-06-23,34.26,35.23,33.27,35.04,2465230.0,119901324.0,0.020560490224444894
2011-06-24,34.79,35.92,34.67,35.5,2775247.0,119901324.0,0.023146091364262166
2011-06-27,35.39,36.06,35.14,35.56,1671383.0,119901324.0,0.013939654244351797
2011-06-28,35.73,35.74,34.94,35.23,1298340.0,119901324.0,0.010828404196771006
2011-06-29,35.5,36.0,34.61,34.65,1152390.0,119901324.0,0.009611153251318559
2011-06-30,34.65,35.17,34.5,34.92,1046095.0,119901324.0,0.00872463259871926
2011-07-01,35.04,35.53,34.8,35.06,1175239.0,119901324.0,0.009801718286280141
2011-07-04,35.38,35.98,35.09,35.88,1700694.0,119901324.0,0.014184113596610494
2011-07-05,36.48,37.03,35.92,36.31,3650661.0,119901324.0,0.030447211742215624
2011-07-06,36.0,36.3,35.82,36.13,1556276.0,119901324.0,0.012979639824494349
2011-07-07,36.13,37.36,36.07,36.63,3145658.0,119901324.0,0.026235390027886597
2011-07-08,36.54,37.33,36.54,36.87,2083249.0,119901324.0,0.017374695545480382
2011-07-11,36.72,37.03,36.33,36.87,1203728.0,119901324.0,0.010039322001148212
2011-07-12,36.69,37.78,35.92,37.06,4449143.0,119901324.0,0.037106704509785066
2011-07-13,36.77,37.59,36.53,37.37,2793506.0,119901324.0,0.02329837492036368
2011-07-14,37.48,39.43,37.36,39.08,4825198.0,119901324.0,0.04024307521408187
2011-07-15,38.87,40.01,38.73,39.14,3779761.0,119901324.0,0.031523930461351705
2011-07-18,39.17,39.57,37.96,38.27,3061577.0,119901324.0,0.025534138388663665
2011-07-19,38.27,38.4,37.36,37.69,1784219.0,119901324.0,0.01488072808937456
2011-07-20,37.78,38.24,37.56,37.99,1342971.0,119901324.0,0.011200635282392712
2011-07-21,37.99,37.99,36.66,36.77,2057110.0,119901324.0,0.017156691280573347
2011-07-22,36.89,37.13,36.57,36.78,1127132.0,119901324.0,0.009400496695099047
