date,open,high,low,close,volume,outstanding_share,turnover
2010-11-19,44.78,48.1,43.68,47.57,3448929.0,35040000.0,0.0984283390410959
2010-11-22,47.3,50.5,47.12,48.76,5647286.0,35040000.0,0.1611668378995434
2010-11-23,48.8,50.45,47.5,49.8,3609346.0,35040000.0,0.1030064497716895
2010-11-24,49.31,50.8,48.7,50.59,2636081.0,35040000.0,0.07523062214611873
2010-11-25,50.0,50.97,48.5,48.68,2184939.0,35040000.0,0.06235556506849315
2010-11-26,48.5,49.5,48.46,49.1,984695.0,35040000.0,0.028102026255707763
2010-11-29,50.4,54.01,50.4,54.01,3937939.0,35040000.0,0.11238410388127854
2010-11-30,57.2,58.0,53.3,55.64,5972857.0,35040000.0,0.17045824771689497
2010-12-01,54.8,56.33,53.88,54.52,2521020.0,35040000.0,0.07194691780821917
2010-12-02,54.9,56.88,54.21,54.59,2401045.0,35040000.0,0.06852297374429224
2010-12-03,53.61,54.95,51.59,52.49,2358103.0,35040000.0,0.0672974600456621
2010-12-06,51.9,52.54,49.9,50.64,2387268.0,35040000.0,0.06812979452054795
2010-12-07,50.02,54.6,50.0,54.0,2078446.0,35040000.0,0.05931638127853881
2010-12-08,53.78,55.68,53.2,53.59,1436602.0,35040000.0,0.04099891552511416
2010-12-09,53.37,54.8,52.0,54.41,1979986.0,35040000.0,0.0565064497716895
2010-12-10,53.51,54.98,52.51,54.48,1420285.0,35040000.0,0.040533247716894975
2010-12-13,54.66,59.1,54.48,58.21,2772266.0,35040000.0,0.0791171803652968
2010-12-14,58.23,59.2,57.2,58.5,2208119.0,35040000.0,0.06301709474885844
2010-12-15,58.9,58.9,56.2,57.0,3709569.0,43800000.0,0.08469335616438356
2010-12-16,56.6,60.35,55.6,58.7,2427738.0,43800000.0,0.05542780821917808
2010-12-17,58.3,59.4,57.36,59.07,1270706.0,43800000.0,0.029011552511415524
2010-12-20,59.03,60.61,57.5,60.3,2233792.0,43800000.0,0.05099981735159817
2010-12-21,60.3,60.9,58.21,59.0,1607156.0,43800000.0,0.03669305936073059
2010-12-22,59.64,59.66,57.3,57.7,1304423.0,43800000.0,0.02978134703196347
2010-12-23,57.65,58.5,56.2,56.49,1368794.0,43800000.0,0.03125100456621004
2010-12-24,56.02,57.29,51.01,54.0,3619696.0,43800000.0,0.08264146118721462
2010-12-27,53.5,54.49,50.3,50.58,2189836.0,43800000.0,0.04999625570776256
2010-12-28,50.08,50.6,48.0,48.99,2669350.0,43800000.0,0.06094406392694064
2010-12-29,48.95,53.38,48.95,52.23,2606435.0,43800000.0,0.059507648401826485
2010-12-30,52.3,55.6,51.7,54.0,2004311.0,43800000.0,0.04576052511415525
2010-12-31,53.98,55.99,53.68,55.97,1162194.0,43800000.0,0.026534109589041097
2011-01-04,55.5,56.89,54.67,55.75,1224224.0,43800000.0,0.027950319634703197
2011-01-05,55.5,55.8,54.1,55.56,1183496.0,43800000.0,0.027020456621004565
2011-01-06,55.56,56.59,54.3,56.07,956138.0,43800000.0,0.021829634703196345
2011-01-07,55.88,56.58,54.0,54.8,1041170.0,43800000.0,0.023771004566210046
2011-01-11,52.8,52.9,49.33,49.51,1779768.0,43800000.0,0.040633972602739724
2011-01-12,49.65,51.5,48.4,49.98,1422145.0,43800000.0,0.03246906392694064
2011-01-13,50.28,50.96,49.82,50.25,673669.0,43800000.0,0.015380570776255707
2011-01-14,51.6,51.6,48.4,49.0,644741.0,43800000.0,0.014720114155251141
2011-01-17,50.6,50.6,44.9,46.3,1620428.0,43800000.0,0.03699607305936073
2011-01-18,46.4,47.35,45.08,46.11,844378.0,43800000.0,0.019278036529680364
2011-01-19,47.38,47.95,46.14,47.45,865651.0,43800000.0,0.019763721461187215
2011-01-20,47.3,47.8,45.3,45.5,731266.0,43800000.0,0.01669557077625571
2011-01-21,45.01,48.58,45.0,47.1,1200336.0,43800000.0,0.027404931506849316
2011-01-24,47.9,47.9,45.83,46.0,787211.0,43800000.0,0.01797285388127854
2011-01-25,46.0,46.88,45.4,46.44,840270.0,43800000.0,0.019184246575342467
2011-01-26,46.0,47.75,46.0,47.25,417791.0,43800000.0,0.009538607305936073
2011-01-27,47.19,48.0,46.88,47.81,558669.0,43800000.0,0.012755
2011-01-28,47.82,48.09,47.2,48.04,344918.0,43800000.0,0.007874840182648403
2011-01-31,48.05,48.4,47.31,47.96,507030.0,43800000.0,0.011576027397260274
2011-02-01,48.18,48.92,47.56,48.36,432547.0,43800000.0,0.009875502283105023
2011-02-09,48.34,48.34,46.0,46.0,699893.0,43800000.0,0.015979292237442922
2011-02-10,46.0,47.59,45.82,47.51,401173.0,43800000.0,0.009159200913242009
2011-02-11,47.5,49.8,47.5,49.4,641257.0,43800000.0,0.014640570776255708
2011-02-14,49.2,50.5,49.1,50.25,602162.0,43800000.0,0.013747990867579909
2011-02-15,50.04,51.19,49.6,50.0,599868.0,43800000.0,0.013695616438356165
2011-02-16,49.66,50.86,49.51,50.31,588294.0,43800000.0,0.013431369863013699
2011-02-17,50.25,51.49,49.6,49.95,799869.0,43800000.0,0.018261849315068492
2011-02-18,49.71,51.18,49.0,50.66,1184695.0,43800000.0,0.02704783105022831
2011-02-21,49.85,52.1,49.73,51.94,781593.0,43800000.0,0.01784458904109589
2011-02-22,52.1,52.4,49.88,50.16,752026.0,43800000.0,0.017169543378995435
2011-02-23,50.0,50.68,49.88,50.36,431268.0,43800000.0,0.009846301369863013
2011-02-24,50.37,51.34,50.2,51.26,510042.0,43800000.0,0.011644794520547945
2011-02-25,51.3,51.75,50.58,50.8,435581.0,43800000.0,0.009944771689497717
2011-02-28,50.8,50.8,49.9,50.7,781008.0,43800000.0,0.01783123287671233
2011-03-01,50.1,51.48,50.0,50.4,410611.0,43800000.0,0.009374680365296803
2011-03-02,50.09,50.63,49.6,50.63,404128.0,43800000.0,0.009226666666666666
2011-03-03,50.16,51.45,49.85,50.0,472730.0,43800000.0,0.010792922374429224
2011-03-04,50.0,50.29,47.91,48.21,1066824.0,43800000.0,0.024356712328767124
2011-03-07,48.2,48.98,48.0,48.03,734738.0,43800000.0,0.016774840182648403
2011-03-08,48.03,48.4,47.22,47.78,790865.0,43800000.0,0.018056278538812785
2011-03-09,48.28,49.03,47.8,48.5,567955.0,43800000.0,0.012967009132420092
2011-03-10,48.59,48.65,47.82,48.45,440369.0,43800000.0,0.010054086757990868
2011-03-11,48.1,49.3,47.7,48.61,504068.0,43800000.0,0.011508401826484018
2011-03-14,48.73,50.7,48.73,50.7,1143347.0,43800000.0,0.026103812785388127
2011-03-15,51.0,51.0,49.01,50.4,822641.0,43800000.0,0.01878175799086758
2011-03-16,50.87,50.94,50.0,50.4,576561.0,43800000.0,0.013163493150684932
2011-03-17,50.03,50.37,48.9,49.86,586838.0,43800000.0,0.01339812785388128
2011-03-18,49.31,50.35,48.21,48.63,671128.0,43800000.0,0.015322557077625571
2011-03-21,48.63,48.99,47.0,47.82,671614.0,43800000.0,0.015333652968036529
2011-03-22,47.6,47.68,46.22,46.5,596961.0,43800000.0,0.013629246575342466
2011-03-23,46.69,47.1,46.53,46.98,217008.0,43800000.0,0.004954520547945205
2011-03-24,47.19,47.44,46.0,46.71,343185.0,43800000.0,0.00783527397260274
2011-03-25,47.13,47.13,46.12,46.65,562441.0,43800000.0,0.012841118721461188
2011-03-28,46.65,46.66,45.15,45.18,725200.0,43800000.0,0.016557077625570776
2011-03-29,45.23,45.78,44.78,44.81,611167.0,43800000.0,0.013953584474885844
2011-03-30,44.99,45.01,42.68,43.14,780480.0,43800000.0,0.01781917808219178
2011-03-31,43.15,43.77,43.1,43.45,266346.0,43800000.0,0.006080958904109589
2011-04-01,43.79,43.8,43.22,43.46,215301.0,43800000.0,0.004915547945205479
2011-04-06,43.47,44.5,43.37,43.43,365004.0,43800000.0,0.008333424657534247
2011-04-08,44.3,45.4,43.52,44.5,853514.0,43800000.0,0.01948662100456621
2011-04-11,45.12,45.12,44.0,44.1,410739.0,43800000.0,0.009377602739726027
2011-04-12,44.09,44.66,43.3,44.15,721249.0,43800000.0,0.016466872146118722
2011-04-13,44.0,48.57,43.5,48.0,1548708.0,43800000.0,0.0353586301369863
2011-04-19,52.8,52.8,50.0,52.8,3231940.0,43800000.0,0.07378858447488584
2011-04-20,56.0,58.08,54.3,55.13,7075418.0,43800000.0,0.16153922374429225
2011-04-21,55.12,55.32,52.93,55.0,3007511.0,43800000.0,0.06866463470319635
2011-04-22,54.5,56.6,54.0,55.6,1828049.0,43800000.0,0.04173627853881279
2011-04-25,55.0,55.0,51.0,53.7,745506.0,43800000.0,0.01702068493150685
2011-04-26,53.25,54.27,52.03,54.0,822991.0,43800000.0,0.01878974885844749
2011-04-27,53.99,54.9,52.81,53.03,488977.0,43800000.0,0.011163858447488585
2011-04-28,53.08,53.5,50.2,52.75,975298.0,43800000.0,0.022267077625570775
2011-04-29,52.08,53.1,52.0,52.44,309500.0,43800000.0,0.007066210045662101
2011-05-03,52.28,54.5,51.8,53.79,483166.0,43800000.0,0.011031187214611873
2011-05-05,53.0,53.8,51.76,53.79,738322.0,43800000.0,0.016856666666666666
2011-05-06,53.02,55.42,53.01,53.85,1007143.0,43800000.0,0.022994132420091323
2011-05-09,53.86,55.4,53.4,54.71,620401.0,43800000.0,0.014164406392694064
2011-05-10,54.73,55.5,53.75,54.6,516926.0,43800000.0,0.011801963470319634
2011-05-11,54.04,54.55,53.45,54.0,341041.0,43800000.0,0.007786324200913242
2011-05-12,53.0,53.95,53.0,53.45,235753.0,43800000.0,0.0053824885844748855
2011-05-13,53.4,56.5,52.34,52.62,391948.0,43800000.0,0.008948584474885845
2011-05-16,52.11,52.6,51.3,51.3,622061.0,43800000.0,0.01420230593607306
2011-05-17,51.25,52.3,50.62,51.86,563569.0,43800000.0,0.012866872146118721
2011-05-18,51.8,52.38,51.34,52.21,301333.0,43800000.0,0.006879748858447488
2011-05-19,52.53,52.77,51.2,51.77,418325.0,43800000.0,0.00955079908675799
2011-05-20,51.45,52.21,50.4,51.49,572277.0,43800000.0,0.01306568493150685
2011-05-23,50.8,51.5,49.14,49.3,349944.0,43800000.0,0.00798958904109589
2011-05-24,49.03,51.7,48.58,48.68,535608.0,43800000.0,0.012228493150684932
2011-05-25,48.68,50.3,48.0,48.06,294230.0,43800000.0,0.006717579908675799
2011-05-26,48.12,48.75,46.04,46.2,494328.0,65700000.0,0.007524018264840182
2011-05-27,46.04,46.05,43.8,45.36,406864.0,65700000.0,0.00619275494672755
2011-05-30,44.53,46.01,44.51,44.91,320306.0,65700000.0,0.004875281582952816
2011-05-31,44.68,45.71,44.53,45.28,294114.0,65700000.0,0.00447662100456621
2011-06-01,45.43,47.32,44.72,47.32,837967.0,65700000.0,0.012754444444444445
2011-06-02,46.46,47.17,45.55,46.87,753152.0,65700000.0,0.011463500761035007
2011-06-03,47.28,48.23,46.38,47.09,187905.0,65700000.0,0.002860045662100457
2011-06-07,47.17,49.74,47.09,49.64,579225.0,65700000.0,0.0088162100456621
2011-06-08,49.64,51.03,48.5,50.87,652588.0,65700000.0,0.009932846270928462
2011-06-09,50.79,50.79,48.11,48.45,764141.0,65700000.0,0.01163076103500761
2011-06-10,48.45,49.54,47.62,49.51,387017.0,65700000.0,0.005890669710806697
2011-06-13,49.37,50.32,48.47,50.13,359016.0,65700000.0,0.005464474885844749
2011-06-14,50.28,51.92,50.28,50.46,507652.0,65700000.0,0.007726818873668189
2011-06-15,50.49,51.02,49.89,50.08,240256.0,65700000.0,0.0036568645357686453
2011-06-16,50.11,50.11,48.91,49.19,258502.0,65700000.0,0.003934581430745814
2011-06-17,49.89,49.89,48.0,48.04,178481.0,65700000.0,0.002716605783866058
2011-06-20,48.0,51.2,46.94,49.81,1052907.0,65700000.0,0.016025981735159817
2011-06-21,49.36,51.09,49.36,50.93,1125660.0,65700000.0,0.017133333333333334
2011-06-22,51.02,51.55,50.73,51.08,541127.0,65700000.0,0.008236331811263318
2011-06-23,50.66,53.6,49.81,52.84,1350284.0,65700000.0,0.02055226788432268
2011-06-24,52.68,55.77,52.23,53.74,1443750.0,65700000.0,0.021974885844748857
2011-06-27,53.21,55.09,53.04,53.58,1488090.0,65700000.0,0.02264977168949772
2011-06-28,53.15,54.01,52.8,53.74,543527.0,65700000.0,0.008272861491628616
2011-06-29,53.09,54.79,53.09,53.28,655500.0,65700000.0,0.00997716894977169
2011-06-30,53.81,55.24,53.43,54.43,1148214.0,65700000.0,0.01747662100456621
2011-07-01,57.36,57.36,55.4,56.33,1545259.0,65700000.0,0.023519923896499238
2011-07-04,57.13,58.87,56.39,58.26,2420496.0,65700000.0,0.03684164383561644
2011-07-05,58.08,60.08,57.36,58.23,1872619.0,65700000.0,0.028502572298325722
2011-07-06,57.52,59.61,57.39,59.59,1211484.0,65700000.0,0.018439634703196348
2011-07-07,59.59,61.36,59.02,59.62,2467227.0,65700000.0,0.037552922374429226
2011-07-08,59.62,60.92,57.99,60.69,1500839.0,65700000.0,0.022843820395738203
2011-07-11,60.38,65.36,60.38,63.11,3140772.0,65700000.0,0.04780474885844749
2011-07-12,62.49,64.12,61.15,63.15,1161468.0,65700000.0,0.01767835616438356
2011-07-13,62.64,66.4,61.58,66.11,1557411.0,65700000.0,0.02370488584474886
2011-07-14,66.87,67.32,61.28,64.23,4719029.0,65700000.0,0.07182692541856925
2011-07-15,63.4,63.64,61.58,62.49,3311287.0,65700000.0,0.05040010654490107
2011-07-18,62.46,65.06,61.93,64.27,2529816.0,65700000.0,0.03850557077625571
2011-07-19,63.83,63.83,62.02,62.02,2542851.0,65700000.0,0.03870397260273973
2011-07-20,62.87,62.87,61.13,61.67,891004.0,65700000.0,0.013561704718417047
2011-07-21,61.74,64.68,61.58,62.6,1599478.0,65700000.0,0.02434517503805175
2011-07-22,62.63,65.21,62.61,63.94,1695948.0,65700000.0,0.02581351598173516
2011-07-25,63.55,65.22,62.64,62.97,1336277.0,65700000.0,0.020339071537290716
2011-07-26,62.76,65.18,62.76,64.81,1119120.0,65700000.0,0.0170337899543379
2011-07-27,65.01,69.6,64.48,68.83,1795129.0,65700000.0,0.0273231202435312
2011-07-28,68.53,69.81,67.32,69.0,1268484.0,65700000.0,0.019307214611872146
2011-07-29,69.3,69.66,66.99,68.07,1037911.0,65700000.0,0.01579773211567732
2011-08-01,67.71,68.11,65.66,66.49,1381776.0,65700000.0,0.02103159817351598
2011-08-02,66.11,67.79,64.72,67.76,1184030.0,65700000.0,0.018021765601217658
2011-08-03,68.66,70.81,64.87,64.91,2076268.0,65700000.0,0.03160225266362253
2011-08-04,64.72,65.57,62.64,65.13,1379028.0,65700000.0,0.020989771689497717
2011-08-05,63.53,65.06,62.66,64.2,1005269.0,65700000.0,0.015300898021308981
2011-08-08,63.09,64.32,60.38,64.15,1052206.0,65700000.0,0.01601531202435312
2011-08-09,62.94,66.54,61.18,66.19,2100910.0,65700000.0,0.03197732115677321
2011-08-10,66.82,68.38,66.41,67.77,1678410.0,65700000.0,0.025546575342465752
2011-08-11,66.49,68.38,66.11,68.3,1469022.0,65700000.0,0.022359543378995435
2011-08-12,68.47,69.43,68.12,69.3,719156.0,65700000.0,0.010946057838660579
2011-08-15,69.13,69.8,65.07,66.11,2127400.0,65700000.0,0.032380517503805176
2011-08-16,66.1,66.23,64.23,64.91,1384854.0,65700000.0,0.021078447488584475
2011-08-17,64.81,64.81,63.27,64.23,1158886.0,65700000.0,0.017639056316590563
2011-08-18,64.29,64.38,62.35,63.49,1567274.0,65700000.0,0.023855007610350077
2011-08-19,62.49,64.38,61.9,64.35,666302.0,65700000.0,0.01014158295281583
2011-08-22,64.35,64.91,63.92,64.48,1182231.0,65700000.0,0.017994383561643835
2011-08-23,64.68,64.89,62.88,64.29,741610.0,65700000.0,0.011287823439878235
2011-08-24,63.4,65.34,63.4,65.06,578368.0,65700000.0,0.00880316590563166
2011-08-25,65.13,65.58,64.0,65.42,652533.0,65700000.0,0.00993200913242009
2011-08-26,65.42,65.61,64.47,64.74,424926.0,65700000.0,0.006467671232876712
2011-08-29,64.74,64.74,62.05,62.94,1377506.0,65700000.0,0.020966605783866058
2011-08-30,63.32,63.4,61.22,61.51,1155786.0,65700000.0,0.017591872146118723
2011-08-31,61.58,61.89,60.08,60.74,934297.0,65700000.0,0.014220654490106545
2011-09-01,60.26,61.96,60.26,60.92,335076.0,65700000.0,0.005100091324200913
2011-09-02,60.98,61.87,60.5,61.58,1037789.0,65700000.0,0.01579587519025875
2011-09-05,61.58,62.54,61.13,62.34,794844.0,65700000.0,0.012098082191780822
2011-09-06,62.19,62.34,60.83,61.81,290870.0,65700000.0,0.0044272450532724505
2011-09-07,61.98,64.68,61.61,64.42,603249.0,65700000.0,0.009181872146118722
2011-09-08,64.33,65.0,63.47,63.5,315581.0,65700000.0,0.004803363774733638
2011-09-09,63.4,64.87,63.09,63.98,415526.0,65700000.0,0.006324596651445967
2011-09-13,63.11,63.91,61.37,61.89,935651.0,65700000.0,0.014241263318112634
2011-09-14,62.07,62.2,61.03,61.66,498201.0,65700000.0,0.00758296803652968
2011-09-15,61.89,63.03,61.16,62.34,255737.0,65700000.0,0.0038924961948249618
2011-09-16,62.44,62.94,62.2,62.7,302818.0,65700000.0,0.00460910197869102
2011-09-19,62.87,63.08,61.89,62.67,327756.0,65700000.0,0.004988675799086758
2011-09-20,62.57,62.87,61.89,62.72,210038.0,65700000.0,0.003196925418569254
2011-09-21,62.73,64.75,62.73,64.0,992237.0,65700000.0,0.015102541856925418
2011-09-22,63.09,64.04,62.79,63.55,346767.0,65700000.0,0.005278036529680365
2011-09-23,62.87,63.53,61.58,62.26,683589.0,65700000.0,0.010404703196347032
2011-09-26,62.26,64.69,62.2,62.26,424911.0,65700000.0,0.006467442922374429
2011-09-27,62.31,62.52,56.26,57.21,5166591.0,65700000.0,0.07863913242009132
2011-09-28,57.37,57.6,53.81,54.79,2706027.0,65700000.0,0.04118762557077626
2011-09-29,54.76,55.85,53.13,55.52,1064378.0,65700000.0,0.016200578386605782
2011-09-30,55.12,55.67,53.42,55.08,536602.0,65700000.0,0.00816745814307458
2011-10-10,54.76,55.14,52.68,55.09,842149.0,65700000.0,0.012818097412480974
2011-10-11,55.59,57.15,55.02,55.5,702075.0,65700000.0,0.01068607305936073
2011-10-12,54.76,58.19,54.34,57.96,1215545.0,65700000.0,0.01850144596651446
2011-10-13,57.96,60.65,57.36,58.87,1170748.0,65700000.0,0.017819604261796042
2011-10-14,58.82,60.75,58.38,60.57,2097323.0,65700000.0,0.031922724505327245
2011-10-17,60.75,64.15,60.75,62.19,1448110.0,65700000.0,0.02204124809741248
2011-10-19,61.66,61.66,58.75,59.79,624636.0,65700000.0,0.009507397260273973
2011-10-20,58.7,59.7,55.85,56.95,865450.0,65700000.0,0.013172754946727549
2011-10-21,57.06,57.51,53.74,54.19,1077362.0,65700000.0,0.01639820395738204
2011-10-24,54.34,56.12,53.3,55.85,616146.0,65700000.0,0.009378173515981735
2011-10-25,55.94,57.48,55.24,57.33,1415057.0,65700000.0,0.021538158295281582
2011-10-26,57.06,58.41,55.09,57.66,2172729.0,65700000.0,0.033070456621004565
2011-10-27,57.81,59.41,57.57,57.57,1630790.0,65700000.0,0.024821765601217655
2011-10-28,57.96,58.85,57.54,57.96,570430.0,65700000.0,0.00868234398782344
2011-10-31,58.41,58.57,56.63,58.11,1076530.0,65700000.0,0.016385540334855404
2011-11-01,57.58,58.54,56.18,57.21,1543607.0,65700000.0,0.023494779299847793
2011-11-02,55.94,59.02,55.55,58.87,1736830.0,65700000.0,0.026435768645357686
2011-11-03,58.81,60.15,58.2,59.08,1836384.0,65700000.0,0.0279510502283105
2011-11-04,59.17,61.24,58.9,60.09,1087699.0,65700000.0,0.016555540334855404
2011-11-07,59.55,60.27,58.99,59.44,291548.0,65700000.0,0.004437564687975647
2011-11-08,58.69,59.74,57.48,57.48,856818.0,65700000.0,0.0130413698630137
2011-11-09,57.39,58.61,57.39,58.4,271958.0,65700000.0,0.004139391171993911
2011-11-10,57.51,59.47,57.51,58.49,565751.0,65700000.0,0.008611126331811263
2011-11-11,58.11,59.5,57.13,59.32,745865.0,65700000.0,0.011352587519025875
2011-11-14,59.32,61.22,59.32,60.53,1432303.0,65700000.0,0.021800654490106545
2011-11-15,60.68,61.28,60.17,61.04,2140721.0,65700000.0,0.032583272450532726
2011-11-16,61.04,61.54,60.23,60.75,782343.0,65700000.0,0.011907808219178083
2011-11-17,60.12,61.43,60.12,61.04,961772.0,65700000.0,0.014638843226788432
2011-11-18,60.89,61.49,60.39,60.91,945265.0,65700000.0,0.01438759512937595
2011-11-21,59.79,60.3,57.36,58.72,1035063.0,65700000.0,0.015754383561643836
2011-11-22,57.52,57.54,55.67,56.15,3427964.0,65700000.0,0.05217601217656012
2011-11-23,55.7,56.89,55.17,55.77,1563264.0,65700000.0,0.023793972602739726
2011-11-24,55.24,55.77,54.57,54.64,1405012.0,65700000.0,0.021385266362252662
2011-11-25,54.67,55.73,54.67,55.4,911720.0,65700000.0,0.013877016742770167
2011-11-28,54.84,56.54,54.84,56.41,586519.0,65700000.0,0.008927229832572298
2011-11-29,56.68,57.25,55.94,57.0,234138.0,65700000.0,0.0035637442922374428
2011-11-30,56.69,57.18,54.64,55.24,518668.0,65700000.0,0.007894490106544902
2011-12-01,56.91,57.18,55.67,56.09,583759.0,65700000.0,0.008885220700152206
2011-12-02,55.17,55.85,53.63,55.55,438834.0,65700000.0,0.006679360730593607
2011-12-05,54.43,54.99,53.58,54.34,458648.0,65700000.0,0.0069809436834094366
2011-12-06,53.8,54.63,53.74,54.34,391851.0,65700000.0,0.005964246575342466
2011-12-07,53.81,54.34,53.1,54.04,587160.0,65700000.0,0.008936986301369862
2011-12-08,53.49,54.29,52.68,53.52,638368.0,65700000.0,0.009716407914764079
2011-12-09,52.84,54.02,52.84,53.43,118045.0,65700000.0,0.0017967275494672754
2011-12-12,53.04,54.04,52.8,53.42,991910.0,65700000.0,0.015097564687975646
2011-12-13,52.53,53.58,52.53,53.58,656339.0,65700000.0,0.00998993911719939
2011-12-14,53.06,53.68,51.17,52.83,648644.0,65700000.0,0.009872815829528158
2011-12-15,52.53,53.96,51.85,53.96,932153.0,65700000.0,0.014188021308980213
2011-12-16,53.13,54.94,53.13,54.94,337197.0,65700000.0,0.0051323744292237445
2011-12-19,54.93,54.93,53.74,54.34,357447.0,65700000.0,0.005440593607305936
2011-12-20,54.34,55.06,53.77,53.9,176326.0,65700000.0,0.002683805175038052
2011-12-21,53.75,54.17,52.88,52.88,144200.0,65700000.0,0.0021948249619482495
2011-12-22,52.83,53.25,51.35,53.25,280539.0,65700000.0,0.00427
2011-12-23,52.23,54.34,52.23,54.05,230983.0,65700000.0,0.0035157229832572297
2011-12-26,53.61,54.02,53.15,53.16,150630.0,65700000.0,0.0022926940639269406
2011-12-27,52.39,53.16,51.52,51.62,256893.0,65700000.0,0.003910091324200914
2011-12-28,51.17,52.15,49.99,52.14,300425.0,65700000.0,0.004572678843226788
2011-12-29,51.34,52.53,50.64,50.64,215985.0,65700000.0,0.0032874429223744292
2011-12-30,50.64,52.83,49.99,52.68,1008659.0,65700000.0,0.015352496194824962
2012-01-04,52.51,52.53,49.81,50.11,605802.0,65700000.0,0.009220730593607306
2012-01-05,49.81,49.84,45.24,45.3,987297.0,65700000.0,0.015027351598173515
2012-01-06,45.12,45.87,44.08,44.89,1442746.0,65700000.0,0.021959604261796044
2012-01-09,44.86,46.04,44.38,45.51,1152492.0,65700000.0,0.017541735159817353
2012-01-10,45.71,48.32,45.55,47.4,784314.0,65700000.0,0.011937808219178081
2012-01-11,47.95,47.95,46.49,46.79,676120.0,65700000.0,0.010291019786910199
2012-01-12,46.05,48.83,46.05,48.8,1239886.0,65700000.0,0.01887193302891933
2012-01-13,48.75,48.8,46.34,46.49,1040334.0,65700000.0,0.015834611872146118
2012-01-16,45.71,46.25,44.8,44.81,668266.0,65700000.0,0.010171476407914765
2012-01-17,45.06,46.16,42.54,46.16,1059533.0,65700000.0,0.016126834094368343
2012-01-18,46.11,46.34,43.62,43.67,673029.0,65700000.0,0.010243972602739727
2012-01-19,43.64,45.25,43.62,44.84,351535.0,65700000.0,0.005350608828006088
2012-01-20,44.95,47.55,44.08,46.88,534073.0,65700000.0,0.00812896499238965
